ticker,name,last_close,dollar_vol_20d,rsi,sma200,wma20,ema9,ema21,macd,macd_signal,below_sma200,below_wma20,cross_up,cross_down,rsi_buy,rsi_sell,p_tbv,tbvps,fcf,debt_to_equity,current_ratio,tbv_yoy,q_ptbv,q_fcf,q_dte,q_cr,q_tbv_growth,value_hit,confluence
SHEL,Shell PLC,78.81,589328264.0,27.89,78.7578,85.4506,82.7666,84.3119,-1.3298,-0.7007,False,True,False,False,True,False,1.5255,51.662,15633999872.0,0.4332,1.275,-0.0332,False,True,True,True,False,False,2
SUZ,Suzano SA,8.39,29520080.0,50.41,9.3491,9.3843,8.2858,8.3165,-0.0929,-0.1612,True,True,False,False,False,False,1.547,5.4233,-1823903104.0,2.0235,3.515,0.697,False,False,False,True,True,False,2
JD,JD.com Inc,27.57,228274360.0,35.72,29.467,28.381,28.3552,29.031,-0.6296,-0.481,True,True,False,False,False,False,1.7263,15.9706,7005875200.0,0.3848,1.18,-0.0879,False,True,True,True,False,False,2
TTE,TotalEnergies SE,80.43,127117353.0,24.23,73.7407,85.6768,84.8803,87.1156,-1.8689,-0.9977,False,True,False,False,True,False,1.7544,45.8435,10052124672.0,0.513,1.076,-0.0506,False,True,True,True,False,False,2
MUX,McEwen Mining,19.38,21408954.0,43.89,20.7015,22.666,19.5007,20.2126,-0.839,-0.9082,True,True,False,False,False,False,1.7594,11.015,21460376.0,0.1965,1.136,0.1036,False,True,True,True,True,False,2
STLA,Stellantis NV,6.34,142295100.0,32.55,9.026,7.404,6.7778,7.1032,-0.2956,-0.1988,True,True,False,False,False,False,1.7643,3.5934,-5823000064.0,0.7866,1.035,-0.6829,False,False,True,True,False,False,2
XP,XP Inc,15.3,99192785.0,38.27,18.2819,18.4956,15.5775,16.0767,-0.6325,-0.7138,True,True,False,False,False,False,1.9084,8.0172,,6.7735,1.39,0.1938,False,False,False,True,True,False,2
TCOM,Trip.com Group,45.1,146000428.0,33.96,62.0384,51.298,46.7025,47.7033,-1.1306,-1.0976,True,True,False,False,False,False,2.0734,21.7522,2189499904.0,0.1832,1.549,0.3905,False,True,True,True,True,False,2
CDE,Coeur Mining,17.51,616869286.0,48.06,18.9195,19.7018,17.5821,17.7388,-0.2445,-0.3325,True,True,False,False,False,False,2.1448,8.1638,511841376.0,0.0743,3.731,1.3924,False,True,True,True,True,False,2
ZM,Zoom Video Communications,86.36,503703713.0,34.15,87.2152,89.915,92.8043,96.4685,-2.5432,-0.5299,True,True,False,False,False,False,2.7335,31.5931,1981199232.0,0.006,4.221,0.0896,False,True,True,True,True,False,2
YELP,Yelp Inc,22.88,30278993.0,46.0,27.6458,24.278,23.0118,23.33,-0.4419,-0.5316,True,True,False,False,False,False,2.7397,8.3514,281926880.0,0.2455,1.739,-0.0509,False,True,True,True,False,False,2
PAAS,Pan American Silver,49.0,242654846.0,43.67,49.5308,55.5237,49.7008,51.1824,-1.6872,-1.7658,True,True,False,False,False,False,2.808,17.45,1300125056.0,0.1149,2.84,0.4875,False,True,True,True,True,False,2
KGC,Kinross Gold,26.67,230269848.0,44.79,28.8503,30.7147,26.7826,27.4855,-0.8942,-1.0354,True,True,False,False,False,False,3.5005,7.619,2846512384.0,0.082,2.842,0.2499,False,True,True,True,True,False,2
HAL,Halliburton Co,34.93,492961399.0,29.09,32.0391,37.6712,37.8007,38.9812,-0.9083,-0.3476,False,True,False,False,True,False,3.7623,9.2842,2027000064.0,0.7465,2.083,-0.0189,False,True,True,True,False,False,2
SID,Cia Siderurgica Nacional,1.03,5521123.0,31.76,1.5206,1.3505,1.168,1.2229,-0.049,-0.0306,True,True,False,False,False,False,3.8025,0.2709,-2192784384.0,3.2393,1.11,0.02,False,False,False,True,True,False,2
AEM,Agnico Eagle Mines,166.66,484926309.0,44.15,184.4561,197.2989,168.3571,171.9368,-5.0491,-6.3181,True,True,False,False,False,False,3.8123,43.7163,4282917376.0,0.0121,3.148,0.2345,False,True,True,True,True,False,2
HL,Hecla Mining,15.96,341036345.0,45.45,17.7435,19.0748,15.943,16.3966,-0.5918,-0.703,True,True,False,False,False,False,4.1639,3.8329,277069760.0,0.1109,4.94,0.2707,False,True,True,True,True,False,2
EQNR,Equinor ASA,32.38,143425525.0,29.97,29.3434,35.7145,34.8843,36.2107,-1.1382,-0.6505,False,True,False,False,True,False,4.1681,7.7685,18090625024.0,0.73,1.239,-0.049,False,True,True,True,False,False,2
PYPL,PayPal Holdings,42.51,709172110.0,44.78,54.6846,44.6423,42.348,43.0389,-0.9091,-1.0881,True,True,False,False,False,False,4.1767,10.1778,4083500032.0,0.5828,1.259,-0.0076,False,True,True,True,False,False,2
VIV,Telefonica Brasil,12.59,13900683.0,33.15,13.671,14.8824,13.0047,13.2702,-0.3482,-0.3963,True,True,False,False,False,False,4.9235,2.5571,,0.2848,1.099,-0.0333,False,False,True,True,False,False,2
NKE,Nike Inc,45.2,947988409.0,53.36,58.2933,49.8437,44.7421,44.5034,0.1272,0.0034,True,True,False,False,False,False,4.9342,9.1605,1313874944.0,0.7933,2.139,-0.0874,False,True,True,True,False,False,2
COIN,Coinbase Global,163.26,1461915442.0,43.16,238.1231,180.537,164.7603,170.7476,-7.0332,-7.6416,True,True,False,False,False,False,5.1149,31.9186,2407562752.0,0.5908,2.141,0.015,False,True,True,True,True,False,2
NU,Nu Holdings Ltd,12.71,825133722.0,50.27,15.3845,14.243,12.4531,12.5552,-0.2342,-0.3882,True,True,False,False,False,False,5.3921,2.3572,,,,0.4932,False,False,False,False,True,False,2
SONY,Sony Corp,20.33,131550423.0,38.85,24.5584,21.3205,20.7686,21.2105,-0.3251,-0.0967,True,True,False,False,False,False,6.0031,3.3866,-282762608640.0,0.1961,1.182,-0.1397,False,False,True,True,False,False,2
DOCU,DocuSign Inc,43.47,220501559.0,38.98,58.835,46.739,44.9581,46.6389,-1.3127,-0.5398,True,True,False,False,False,False,6.3266,6.871,1250368768.0,0.1007,0.665,-0.0502,False,True,True,False,False,False,2
ABT,Abbott Laboratories,88.41,1214419494.0,47.56,113.2442,98.457,89.0112,88.8629,-0.1486,-0.3902,True,True,False,False,False,False,6.8323,12.94,6341125120.0,0.6477,1.388,0.2602,False,True,True,True,True,False,2
META,Meta Platforms,577.22,11468447761.0,42.97,654.1703,617.7505,583.7053,594.7542,-11.3365,-9.8143,True,True,False,False,False,False,6.9097,83.5382,25558249472.0,0.3561,2.348,0.1735,False,True,True,True,True,False,2
NG,NovaGold Resources,7.8,23961050.0,47.41,9.1926,9.218,7.8069,7.9113,-0.1815,-0.2631,True,True,False,False,False,False,7.6999,1.013,-17749876.0,0.3841,88.72,,False,False,True,True,False,False,2
SCHW,Charles Schwab,91.7,1141142343.0,54.29,94.4555,92.5766,91.2267,90.2671,0.5489,-0.1481,True,True,False,False,False,False,7.9003,11.6072,,1.2077,0.632,0.2046,False,False,False,False,True,False,2
GFI,Gold Fields Ltd,38.6,142057815.0,47.68,43.4528,45.0843,38.0686,38.7466,-1.1134,-1.5743,True,True,False,False,False,False,8.1884,4.714,2546112512.0,0.3714,1.793,0.6212,False,True,True,True,True,False,2
ISRG,Intuitive Surgical,406.78,1056552581.0,40.46,490.6896,458.011,412.36,419.6789,-8.6614,-8.8553,True,True,False,False,False,False,8.4303,48.2519,2254087424.0,,4.61,0.0859,False,True,False,True,True,False,2
INFY,Infosys Ltd,10.57,247607568.0,31.47,15.407,13.1951,11.6089,11.9248,-0.2986,-0.2006,True,True,False,False,False,False,10.421,1.0143,3170249984.0,0.0983,1.978,-0.1536,False,True,True,True,False,False,2
BP,BP PLC,39.1,394433874.0,29.1,38.4502,42.7418,41.3908,42.465,-0.9762,-0.6397,False,True,False,False,True,False,11.0644,3.5339,10053125120.0,0.9638,1.219,-0.1169,False,True,True,True,False,False,2
SPOT,Spotify Technology,468.08,1198298725.0,45.25,556.1342,484.759,477.59,481.1056,-0.8768,3.8882,True,True,False,False,False,False,11.3341,41.2984,707750016.0,0.0594,2.06,0.685,False,True,True,True,True,False,2
MSFT,Microsoft Corp,379.4,16160215041.0,34.95,450.3449,401.4485,394.5339,405.4366,-8.446,-3.4052,True,True,False,False,False,False,11.6026,32.6995,37011251200.0,0.3027,1.283,0.6552,False,True,True,True,True,False,2
SAP,SAP SE,155.22,538805838.0,33.85,218.2482,180.1096,165.7622,171.0314,-3.893,-0.9739,True,True,False,False,False,False,11.6481,13.3258,8143750144.0,0.1733,1.069,0.1589,False,True,True,True,True,False,2
MELI,MercadoLibre Inc,1635.15,861979078.0,47.4,1973.9748,1740.4265,1634.7964,1646.9013,-17.8512,-22.6668,True,True,False,False,False,False,11.7261,139.4456,-4104624896.0,1.6998,1.161,0.5822,False,False,False,True,True,False,2
SHOP,Shopify Inc,108.85,969527612.0,47.18,137.5889,116.3095,110.3458,110.7729,-0.5931,-0.5622,True,True,False,True,False,False,11.7824,9.2384,1256749952.0,0.0143,6.196,0.1685,False,True,True,True,True,False,2
NGG,National Grid PLC,79.44,86190122.0,40.19,80.4319,85.7923,81.0019,81.7023,-0.8312,-0.8553,True,True,False,False,False,False,12.0079,6.6156,-3125125120.0,1.2129,0.764,0.0525,False,False,False,False,True,False,2
NOW,ServiceNow Inc,95.04,3655128614.0,40.8,136.7738,102.6615,102.4343,104.6827,-0.6584,2.0157,True,True,False,False,False,False,13.1089,7.25,5108125184.0,0.2073,0.845,0.017,False,True,True,False,True,False,2
TM,Toyota Motor Corp,173.94,105677008.0,37.22,206.467,205.7695,176.4168,180.3815,-4.6233,-4.642,True,True,False,False,False,False,15.0979,11.5208,-1204836106240.0,1.0706,1.274,0.1147,False,False,False,True,True,False,2
SLB,Schlumberger Ltd,48.09,850951388.0,29.21,44.6184,51.9714,52.9061,54.2931,-0.9077,-0.0203,False,True,False,False,True,False,16.5728,2.9017,3043124992.0,0.4251,1.341,0.2275,False,True,True,True,True,False,2
HDB,HDFC Bank Ltd,25.06,238949501.0,56.96,31.3693,26.9945,24.4442,24.2998,-0.0356,-0.2875,True,True,False,False,False,False,17.1291,1.463,,,,0.1925,False,False,False,False,True,False,2
SNAP,Snap Inc,4.66,250097562.0,33.48,6.6443,5.2335,5.2019,5.4434,-0.1877,-0.0739,True,True,False,False,False,False,17.5219,0.266,673405888.0,2.0158,3.525,-0.2676,False,True,False,True,False,False,2
NIO,NIO Inc,5.02,234924295.0,36.18,5.8214,5.57,5.1922,5.4189,-0.2278,-0.1904,True,True,False,False,False,False,20.5514,0.2443,,1.833,1.009,-0.3142,False,False,False,True,False,False,2
COST,Costco Wholesale,951.45,2459300242.0,37.73,956.9279,997.9823,972.143,983.2478,-11.4343,-10.3393,True,True,False,False,False,False,25.5231,37.278,6954375168.0,0.6026,1.072,0.2346,False,True,True,True,True,False,2
PLTR,Palantir Technologies,128.47,5621959807.0,41.25,159.91,140.443,132.649,135.727,-2.7283,-1.6582,True,True,False,False,False,False,36.4454,3.525,1752997120.0,0.0248,6.907,0.4765,False,True,True,True,True,False,2
LVS,Las Vegas Sands,48.72,213179315.0,39.05,56.5295,53.3135,49.63,50.3983,-0.7837,-0.6214,True,True,False,False,False,False,42.1527,1.1558,1622625024.0,9.814,0.921,-0.5652,False,True,False,False,False,False,2
AZN,AstraZeneca PLC,174.93,364830638.0,38.94,181.344,191.3414,178.7508,181.1699,-2.5581,-2.215,True,True,False,False,False,False,,,6558875136.0,0.7181,0.909,,False,True,True,False,False,False,2
AVY,Avery Dennison Corp,158.68,119818726.0,49.45,171.5886,170.2013,158.7576,158.514,-0.3717,-1.121,True,True,False,False,False,False,,,809049984.0,1.6475,1.15,,False,True,False,True,False,False,2
BIOX,Bioceres Crop Solutions,0.373,134055.0,35.2,1.0756,0.4899,0.4108,0.4296,-0.0195,-0.016,True,True,False,False,False,False,,,,2.5105,0.876,-2.1634,False,False,False,False,False,False,2
XLC,Communication Services Select Sector ETF,109.45,743551696.0,32.99,115.0131,114.3873,111.2348,112.6974,-1.4098,-1.1055,True,True,False,False,False,False,,,,,,,False,False,False,False,False,False,2
DHR,Danaher Corp,177.17,745708656.0,46.78,203.7544,187.8593,180.0245,179.3084,0.7509,0.9866,True,True,False,False,False,False,,,4568500224.0,0.3717,1.868,,False,True,True,True,False,False,2
DANOY,Danone,15.07,6456649.0,51.49,16.6875,15.6491,15.1539,15.0144,0.1012,0.0425,True,True,False,False,False,False,,,2491249920.0,0.8909,0.905,,False,True,True,False,False,False,2
DTEGY,Deutsche Telekom AG,30.86,21325989.0,33.55,33.185,34.6011,31.9398,32.4597,-0.4708,-0.2894,True,True,False,False,False,False,,,18050500608.0,1.6187,1.18,,False,True,False,True,False,False,2
DEO,Diageo PLC,80.45,99338347.0,48.02,87.8861,83.096,80.3777,80.9179,-0.4467,-0.2698,True,True,False,False,False,False,,,958124992.0,1.7738,1.604,,False,True,False,True,False,False,2
EFX,Equifax Inc,153.93,299031831.0,36.1,202.8249,179.3904,161.8931,164.9225,-2.8862,-1.8844,True,True,False,False,False,False,,,1024662528.0,1.1335,0.607,,False,True,False,False,False,False,2
FNMA,Fannie Mae,6.36,28372279.0,41.31,9.2234,7.0985,6.5049,6.7609,-0.273,-0.26,True,True,False,False,False,False,,,,37.0366,130.345,,False,False,False,True,False,False,2
FMCC,Freddie Mac,5.98,14415122.0,45.88,8.4646,6.312,5.9433,6.0921,-0.1743,-0.1919,True,True,False,False,False,False,,,,46.1329,96.523,,False,False,False,True,False,False,2
GILD,Gilead Sciences,123.76,1124022461.0,40.36,128.4312,137.1417,125.4898,127.3837,-2.0728,-1.9431,True,True,False,False,False,False,,,7934125056.0,0.9464,1.967,,False,True,True,True,False,False,2
HSY,Hershey Co,172.63,400399211.0,34.22,192.5906,202.2479,178.8659,182.6502,-3.8677,-3.188,True,True,False,False,False,False,,,1527240576.0,1.2001,1.24,,False,True,False,True,False,False,2
HD,Home Depot,334.28,1672325750.0,61.61,355.8147,336.7949,326.7207,320.9947,4.1454,1.3105,True,True,False,False,False,False,,,10128249856.0,4.5936,1.045,,False,True,False,True,False,False,2
IBM,IBM,249.1,3655964420.0,41.85,272.0108,251.9216,268.3142,267.6477,4.2694,9.4072,True,True,False,False,False,False,,,13080750080.0,2.1117,0.796,,False,True,False,False,False,False,2
IBIT,iShares Bitcoin Trust,35.62,1942908659.0,35.27,49.23,40.151,36.5765,38.2245,-1.8124,-1.8136,True,True,False,False,False,False,,,,,,,False,False,False,False,False,False,2
FXI,iShares China Large-Cap ETF,33.3,989807355.0,31.36,38.0495,36.1998,34.3372,34.8827,-0.5489,-0.4505,True,True,False,False,False,False,,,,,,,False,False,False,False,False,False,2
PHG,Koninklijke Philips,26.78,31533936.0,54.56,27.8788,27.6727,26.4156,26.3065,0.0434,-0.051,True,True,False,False,False,False,,,1518125056.0,0.7091,1.317,,False,True,True,True,False,False,2
LMT,Lockheed Martin,510.95,684612966.0,41.15,535.0761,581.6012,527.5703,527.48,-1.3839,-2.381,True,True,False,False,False,False,,,3987124992.0,2.7637,1.135,,False,True,False,True,False,False,2
MA,Mastercard Inc,489.79,1883371602.0,47.87,533.6377,503.4895,491.4287,492.0272,-1.5333,-2.6286,True,True,False,False,False,False,,,16148124672.0,2.8206,0.981,,False,True,False,False,False,False,2
MCD,McDonald's Corp,278.61,1259005884.0,44.78,303.3323,302.0221,282.3615,281.5337,-0.1356,-1.2296,True,True,False,False,False,False,,,5952249856.0,,1.136,,False,True,False,True,False,False,2
MDT,Medtronic PLC,79.34,960925129.0,49.92,91.0218,85.6083,79.6773,79.2616,0.196,-0.0371,True,True,False,False,False,False,,,,0.5706,,,False,False,True,False,False,False,2
MSI,Motorola Solutions,395.17,477154577.0,38.36,422.0117,431.3132,404.5506,407.3979,-3.3985,-3.1515,True,True,False,False,False,False,,,1815124992.0,3.7413,1.071,,False,True,False,True,False,False,2
ORLY,O'Reilly Automotive,86.84,677273886.0,39.1,95.5881,91.9005,89.1193,89.6401,-0.6282,-0.65,True,True,False,False,False,False,,,1330813184.0,,0.755,,False,True,False,False,False,False,2
PEP,PepsiCo Inc,142.02,1345098728.0,41.69,148.628,154.3864,143.4019,144.4645,-1.5585,-1.9755,True,True,False,False,False,False,,,8746250240.0,2.4484,0.897,,False,True,False,False,False,False,2
PFE,Pfizer Inc,25.21,973828173.0,39.15,25.5362,26.6053,25.7885,25.8489,-0.0805,-0.0822,True,True,False,False,False,False,,,12376625152.0,0.716,1.247,,False,True,True,True,False,False,2
CRM,Salesforce Inc,151.78,3287956881.0,30.82,215.6809,182.4353,164.8273,172.5506,-6.2649,-2.7813,True,True,False,False,False,False,,,16552999936.0,1.2428,0.786,-2.0278,False,True,False,False,False,False,2
SPGI,S&P Global Inc,410.92,893861703.0,44.65,467.7281,423.7995,419.7912,419.949,-0.3622,-0.3636,True,True,False,False,False,False,,,5298874880.0,0.3839,0.677,,False,True,True,False,False,False,2
TMUS,T-Mobile US,181.67,1016129439.0,42.29,205.9483,199.2899,183.8594,185.3496,-1.9656,-2.2319,True,True,False,False,False,False,,,11147374592.0,2.1857,1.087,,False,True,False,True,False,False,2
TMO,Thermo Fisher Scientific,464.61,1132829991.0,46.47,525.1942,484.5471,470.6869,471.2457,-0.3414,0.6483,True,True,False,True,False,False,,,5520625152.0,0.829,1.526,,False,True,True,True,False,False,2
UL,Unilever NV,58.4,246704431.0,54.43,64.2402,61.7101,58.0528,57.6275,0.2633,0.0096,True,True,False,False,False,False,,,6273124864.0,1.6079,0.788,,False,True,False,False,False,False,2
V,Visa Inc,327.24,2620816181.0,53.69,328.4734,316.8842,325.9348,324.2974,1.5968,1.0545,True,False,True,False,False,False,,,20839749632.0,0.6723,1.088,,False,True,True,True,False,False,2
LYG,Lloyds Banking Group,5.54,148792887.0,56.93,5.1505,5.374,5.4708,5.417,0.0461,0.0256,False,False,True,False,False,False,1.5378,3.6024,,,,0.0412,False,False,False,False,True,False,1
ING,ING Groep,31.36,123095750.0,61.67,27.4115,28.581,30.5889,30.2538,0.3536,0.2812,False,False,True,False,False,False,1.5855,19.7792,,,,-0.0162,False,False,False,False,False,False,1
BASFY,BASF SE,13.88,2285004.0,35.06,13.6834,14.6526,14.2053,14.4862,-0.2806,-0.2402,False,True,False,False,False,False,1.7535,7.9158,-1570625024.0,0.6672,1.913,-0.0048,False,False,True,True,False,False,1
CVX,Chevron Corp,173.63,1699770788.0,33.13,170.2507,188.2527,181.4469,184.3742,-2.402,-1.0666,False,True,False,False,False,False,1.9158,90.6298,11776499712.0,0.2399,1.094,0.2311,False,True,True,True,True,False,1
WFC,Wells Fargo,82.2,1289219687.0,56.17,83.8281,80.8773,82.5677,80.8881,1.5409,1.1438,True,False,False,False,False,False,2.1009,39.1252,,,,0.0443,False,False,False,False,True,False,1
PKX,POSCO Holdings,60.69,25314104.0,35.13,59.8003,66.7125,63.1681,66.4212,-3.3032,-3.0183,False,True,False,False,False,False,2.146,28.28,-1966300200960.0,0.4997,1.898,-0.0063,False,False,True,True,False,False,1
UGP,Ultrapar Participacoes,4.8,16962991.0,34.25,4.6625,5.366,4.8286,5.052,-0.2428,-0.2362,False,True,False,False,False,False,2.1582,2.2241,2887691776.0,1.1411,1.666,-0.068,False,True,False,True,False,False,1
XOM,Exxon Mobil,137.81,2640059479.0,33.22,133.6954,151.4499,143.7769,147.113,-2.8933,-1.6583,False,True,False,False,False,False,2.2203,62.069,11630499840.0,0.1826,1.036,-0.0164,False,True,True,True,False,False,1
VALE,Vale SA,15.42,355997153.0,42.7,14.0301,16.0945,15.6235,15.8382,-0.2373,-0.2393,False,True,False,False,False,False,2.3831,6.4707,10600125440.0,0.5715,1.24,0.0727,False,True,True,True,True,False,1
ITUB,Itau Unibanco,7.79,169978316.0,45.54,7.6244,8.3763,7.8417,7.8744,-0.0797,-0.1339,False,True,False,False,False,False,2.4111,3.2309,,,,-0.0358,False,False,False,False,False,False,1
PSX,Phillips 66,166.14,421943187.0,37.11,150.4526,169.0517,173.5572,175.5787,-0.7887,1.2554,False,True,False,False,False,False,2.5458,65.2598,-1134499968.0,0.9139,1.132,0.0815,False,False,True,True,True,False,1
IBN,ICICI Bank Ltd,27.94,196976780.0,65.06,29.2841,27.599,27.4149,26.8763,0.4051,0.1452,True,False,False,False,False,False,2.6995,10.3501,,,,0.1541,False,False,False,False,True,False,1
ARCO,Arcos Dorados Holdings,8.55,12457318.0,48.46,7.7849,8.4739,8.5935,8.5993,-0.0155,-0.0314,False,False,True,False,False,False,2.8794,2.9694,182470624.0,2.7865,0.803,0.408,False,True,False,False,True,False,1
ANF,Abercrombie & Fitch,87.24,137493525.0,57.53,89.8303,87.1185,86.0306,83.1816,2.2224,1.0835,True,False,False,False,False,False,2.8925,30.161,283367872.0,0.9546,1.448,0.0511,False,True,True,True,True,False,1
PCAR,PACCAR Inc,118.95,388215954.0,55.03,111.2428,119.0096,118.0884,116.5492,1.1758,0.5282,False,True,False,False,False,False,3.1685,37.542,1481787520.0,0.7616,5.558,0.1004,False,True,True,True,True,False,1
